AFG,2013,0.315155446,2090.0,7.38,70.1534805297852,5.359,67.0,3.0,-2.224289798,6.908450348,5.9,1.07694984690258,49.428038170511286,5.0,0.678036929,1.795941696,0.10129099,4.134660693,17.01770755,4.372354759982936
AFG,2014,0.29883325,2123.115234375,7.141,89.5,5.163,66.0,3.0,-2.223041889,1.655223598,7.0,1.2980129987261602,51.11477805348773,4.66666666666667,0.671726294,1.798892203,0.103136579,4.133525659,16.95516944,4.229767834252797
AFG,2015,0.299599261,2136.138671875,6.929,71.5,4.976,67.0,2.85205078125,-2.209409986,4.509208278,8.26,0.9934546950998709,52.71207150078118,4.66666666666667,0.666677771,1.804196184,0.104445057,4.13541925,16.90951524,3.9517621912909777
AFG,2016,0.353701996,2149.1640625,6.742,97.7,4.8,62.0,2.83990478515625,-2.242158992,-33.0947265625,11.2,0.955493294290016,54.19711423582391,4.66666666666667,0.668095179,1.809624516,0.10580756,4.135694346,16.86840217,3.649410221423833
AFG,2017,0.366301998,2162.1875,6.575,97.7,4.633,60.0,2.8277587890625,-2.311016703,0.48868676,13.5,0.94396349195364,55.59599301534785,5.0,0.761195346,1.6585845947265625,0.107142266,4.1363471,16.83085684,3.463407483473534
ALB,1990,1.679333612,2568.0,5.985,100.0,2.978,52.5418701171875,3.0,-0.881149167,484.837890625,-20.1429443359375,5.8883007196812,119.94678832116789,3.0,0.721837985,2.173239096,0.130782128,2.13990307,10.98761042,2.5430425447496394
ALB,1991,1.307680119,2572.0,6.073,100.0,2.905,52.6259765625,3.0,-0.47066704,101.9716832,-17.38916015625,5.79127042184833,119.22591240875913,2.5,0.740360457,2.170541489,0.129101965,2.141201232,11.01870829,0.14106058177309305
ALB,1992,0.775632316,2654.0,6.155,100.0,2.829,52.710113525390625,3.0,-0.062245373,475.5068359375,-14.635498046875,4.6708878237371,118.50507299270073,2.0,0.736017998,2.167991612,0.127063202,2.143395341,11.04243184,0.8784304298020181
ALB,1993,0.731747065,2795.0,6.216,100.0,2.751,52.794219970703125,3.0,0.008892718,4734.914347,-11.8818359375,3.19945106674965,117.78419708029197,2.0,0.737308155,2.163325251,0.126019165,2.145262862,11.06268181,0.8555349601405285
ALB,1994,0.612495403,2877.0,6.25,100.0,2.672,53.0,3.0,-0.061431991,10.03675988,-9.128173828125,2.54781906037648,117.06335766423358,2.5,0.733123066,2.156441469,0.125401905,2.150069919,11.07831149,0.8437256696397712
ALB,1995,0.671063135,2717.0,6.25,100.0,2.591,67.0,3.0,-0.269347079,461.509765625,0.011168695,2.05358735905793,116.34248175182482,2.5,0.76253195,2.156305414,0.125319805,2.154412924,11.0882841,0.8241712600000908
ALB,1996,0.651698387,2843.0,6.213,100.0,2.507,71.0,2.0,-0.406608827,456.84375,0.032196828,1.3790296273415599,115.62164233576642,2.5,0.786880402,2.15667511,0.12614769,2.161319588,11.09007949,0.812476342196282
ALB,1997,0.498714372,2725.0,6.147,100.0,2.422,75.0,2.0,-0.555476305,452.177734375,0.048593919,1.28308078036268,114.90076642335767,4.0,0.742169795,2.159053815,0.127300873,2.170218141,11.08667642,0.7882372949943721
ALB,1998,0.564280925,2725.0,6.067,100.0,2.334,56.0,3.0,-0.366017315,3.125365797,0.06502737,1.23824256064749,114.17992700729927,2.5,0.915152553,2.160589572,0.128838546,2.179529635,11.08219694,0.774515178812666
ALB,1999,0.957285587,2797.0,5.983,100.0,2.246,56.0,3.0,-0.330896717,3.439135909,0.081437045,1.24921009885957,113.45905109489051,3.0,0.901786455,2.162014573,0.130729176,2.188802234,11.07377111,0.755983737416337
ALB,2000,0.967061183,2734.0,5.914,100.0,2.157,56.0,2.0,-0.225319291,6.327635514,0.114097347,1.24636024189216,112.73821167883212,2.5,0.867136048,2.163369115,0.132704172,2.195284613,11.06359377,0.7424786292851772
ALB,2001,1.031465459,2803.0,5.879,100.0,2.068,56.0,2.0,-0.06916489,3.919591337,0.325798377,1.3092913747559398,111.68514598540146,2.5,0.905843808,2.166677149,0.134932482,2.201978816,11.05336127,0.7104426175981506
ALB,2002,1.201743235,2864.0,5.891,100.0,1.981,48.0,2.0,-0.003002851,428.849609375,0.390081273,1.3200344943320401,111.3507299270073,3.0,0.927480741,2.170690537,0.137540968,2.208921253,11.04246674,2.181208904411263
ALB,2003,1.379150467,2772.0,5.952,100.0,1.897,50.0,2.0,0.22646591,1.804349946,0.971900415,1.33684292419802,110.9348905109489,2.0,0.944343476,2.173436063,0.140334793,2.216283286,11.02841857,2.0602741818145716
ALB,2004,1.343655244,2792.0,6.061,100.0,1.821,49.0,2.0,0.335453993,4.735801439,2.420387798,1.38115794211088,110.47222627737226,2.5,0.962429899,2.176153631,0.143047035,2.222115978,11.0171082,1.9717989374206792
ALB,2005,1.380315987,2874.0,6.206,100.0,1.755,51.0,2.0,0.443174515,7.091932448,6.043890864,1.35000497056322,109.90828467153284,2.5,0.970974226,2.181151223,0.1457375,2.223407053,11.00020052,1.8264293566510672
ALB,2006,1.275183338,2855.0,6.365,100.0,1.704,50.0,2.0,0.580481869,10.02411054,9.609991316,1.5677690887306799,109.21704379562044,2.5,0.957393774,2.188204415,0.148560528,2.222416836,10.98132938,1.6622278972406233
ALB,2007,1.297706576,2860.0,6.518,100.0,1.671,50.0,2.0,0.700291436,2.212168834,15.03611541,1.8207653435572,108.39478102189781,2.5,0.946004464,2.193812933,0.151699714,2.217203369,10.9619201,1.4922150695281766
ALB,2008,1.461116955,2947.0,6.65,100.0,1.654,50.0,2.0,0.86097294,14.66714274,23.86,1.9848688566776103,107.56620437956204,2.0,0.944907337,2.203855831,0.154944758,2.210642298,10.94348529,1.435124210729184
ALB,2009,1.476663848,2993.0,6.756,100.0,1.652,50.0,2.0,0.914852017,11.24854637,41.2,1.5172171395596399,106.8437591240876,2.0,0.925140578,2.213909297,0.157738094,2.206032692,10.93075486,1.473287913174129
ALB,2010,1.56252914,3076.0,6.841,100.0,1.66,50.0,2.0,0.911754965,0.747109026,45.0,1.55859189302343,106.31463503649636,2.0,0.906995462,2.222799259,0.160336928,2.203342303,10.91772349,1.6093732644722363
ALB,2011,1.789021543,3132.0,6.915,100.0,1.673,50.0,2.0,0.853144791,386.8583984375,49.0,1.52826631112524,106.02901459854014,2.0,0.882372413,2.239065614,0.162419643,2.202290732,10.90769783,1.7877837846788869
ALB,2012,1.680147423,3184.0,6.996,100.0,1.684,51.0,2.0,0.795766917,4.177635871,54.65595904,1.48708257655211,105.85405109489051,2.0,0.855002978,2.255031001,0.165446093,2.202191807,10.90172253,1.8483789364344707
ALB,2013,1.73347795,3193.0,7.096,100.0,1.69,49.0,2.0,0.809585676,1.10698554,57.2,1.40898210141128,105.66029197080292,2.0,0.833544664,2.273042178,0.167105079,2.203098147,10.8957368,1.7436393704330793
ALB,2014,1.955705592,3008.333984375,7.219,100.0,1.688,49.0,2.0,0.818300073,3.179002282,60.1,1.3465159912894,105.44175182481752,2.0,0.809241353,2.286470391,0.16940951,2.203683766,10.88882801,1.6461159963627605
ALB,2015,2.034556318,3021.357421875,7.367,100.0,1.677,49.0,2.20343017578125,0.770308968,52.81465207,63.2529327,1.16230386432234,105.13514598540146,2.5,0.786901762,2.303810588,0.171094897,2.204454204,10.8833789,1.4847643325691184
ALB,2016,2.143578939,3034.3828125,7.534,100.0,1.659,51.0,2.1912841796875,0.832715796,6.594604415,66.3634447,1.1015075965293801,104.9671897810219,2.0,0.767178118,2.325537531,0.172626586,2.206506767,10.87723593,1.5440144803237132
ALB,2017,2.177064808,3047.40625,7.714,100.0,1.638,51.0,2.17913818359375,0.851179641,358.8642578125,71.8470405,1.10755057254768,104.87069343065693,2.0,0.744028379,2.2184295654296875,0.174046095,2.208414198,10.87711769,1.5412849639116906
DZA,1990,2.961390606,2754.0,6.207,88.77431099544367,4.726,70.103271484375,3.0,-0.596574125,4.759441283,-32.4873046875,1.46107058594342,10.81514732926348,2.0,0.832842313,1.369729748,0.189024077,3.732596688,14.70038757,4.088983303225477
DZA,1991,2.967702625,2733.0,6.035,89.2557198279568,4.479,70.1873779296875,3.0,-1.253471293,143.7529296875,-29.7335205078125,1.21083405924608,11.084534416015183,3.0,0.867038942,1.371106842,0.186989571,3.717979121,14.70429908,3.958111976071098
DZA,1992,2.938872544,2865.0,5.887,89.73712866046992,4.223,70.27151489257812,3.0,-1.820420038,68.45919384,-26.9798583984375,2.14013212989672,11.348142954310713,4.0,0.89838706,1.37455292,0.185063764,3.706705656,14.70759882,3.8260250946962007
DZA,1993,2.949027446,2865.0,5.752,90.21853749298305,3.962,70.35562133789062,3.0,-2.092983023,134.421875,-24.2261962890625,2.50563157717782,11.603078001797005,4.5,0.931125744,1.375582725,0.183793363,3.694651714,14.70894309,3.668515774616176
DZA,1994,3.037370672,2763.0,5.624,90.69994632549617,3.702,83.0,3.0,-2.265822784,891.1877481,0.000360674,3.1464300121016504,11.845866467372593,5.0,0.972950391,1.376193645,0.182518472,3.685278188,14.71283695,3.4934875084902575
DZA,1995,3.286084341,2785.0,5.499,91.1813551580093,3.448,99.0,3.0,-2.365517904,6.55014019,0.001768954,2.93502710736712,12.07427552965479,5.0,0.998438871,1.378185656,0.182169288,3.679252913,14.71369644,3.308923533050845
DZA,1996,3.290767207,2784.0,5.375,91.66276399052231,3.208,99.0,3.0,-2.3170535,120.4248046875,0.001738533,3.0940883958553,12.287825287394929,5.0,1.045102908,1.382927309,0.182297911,3.674471309,14.71090664,3.1312119806424823
DZA,1997,2.911125714,2733.0,5.257,92.14417282303543,2.988,99.0,3.0,-2.352250289,115.7587890625,0.010268463,3.63740346813324,12.487920176005778,5.0,1.047329445,1.384855975,0.182681096,3.669570169,14.70443775,2.962422713211056
DZA,1998,3.514694492,2792.0,5.148,92.62558165554856,2.796,97.0,3.0,-2.215462131,111.09375,0.020238555,3.96567378793071,12.676763206731213,5.0,1.076682526,1.389233362,0.183206529,3.666010976,14.70236598,2.8284049024652993
DZA,1999,2.97955745,2843.0,5.05,93.10699048806168,2.635,83.0,3.0,-2.216773225,2.690124858,0.199523843,3.75507998270644,12.857577233451174,5.0,1.12425359,1.392717516,0.183524152,3.661700304,14.7000693,2.7873020987004375
DZA,2000,2.804118656,2812.0,4.961,93.58839932057481,2.514,83.0,3.0,-1.944956994,3.555413197,0.491705679,3.4333856350536296,13.033427242268258,4.5,1.130374944,1.396571638,0.184042126,3.659603085,14.6961989,2.704230173694639
DZA,2001,2.651945678,2886.0,4.882,94.06980815308793,2.438,74.0,3.0,-1.880290372,8.290283189,0.646114017,3.82069546333074,13.205267577485367,4.5,1.151528079,1.400456161,0.185197818,3.658087718,14.68804437,2.624612653510525
DZA,2002,2.794392645,2925.0,4.814,94.55121698560106,2.403,62.0,3.0,-1.855165369,3.059818575,1.59164126,3.70082935899902,13.374721422153552,4.0,1.170620587,1.40368078,0.187401094,3.659018145,14.67384007,2.566274870352063
DZA,2003,2.809824683,2970.0,4.757,95.03262581811418,2.405,62.0,3.0,-1.849465186,7.165158914,2.195359731,3.25121089347184,13.546464769454264,4.5,1.132523274,1.407957289,0.189418909,3.659229145,14.64934665,2.5410283953606347
DZA,2004,2.675911352,2987.0,4.71,95.51403465062731,2.438,63.0,3.0,-1.566390783,2.759149262,4.634475088,3.2838845233139,13.726167843677311,4.0,1.157448639,1.413864398,0.191831098,3.659142238,14.62787616,2.5576384626959245
DZA,2005,3.198503733,2958.0,4.674,95.99544348314032,2.496,64.0,3.0,-1.447184949,5.034570093,5.843942092,2.8341783501146502,13.918279913004778,4.0,1.159160353,1.41693756,0.194148814,3.657658591,14.60855343,2.6019796277159277
DZA,2006,2.966469705,3047.0,4.651,96.47685231565345,2.569,61.0,3.0,-1.352640551,10.01086518,7.375984956,2.6438075477201997,14.124548439376253,4.0,1.152028559,1.425715788,0.196273134,3.650925963,14.58692975,2.659394885508092
DZA,2007,3.16034207,3041.0,4.639,96.95826114816657,2.649,62.0,3.0,-0.698398967,3.907709504,9.451190626,2.92332102697669,14.345382787373937,3.5,1.138959795,1.432688517,0.198160791,3.639683214,14.56227482,2.71346407752666
DZA,2008,3.127642017,3048.0,4.637,99.3,2.728,62.0,3.0,-0.240228755,3.437049106,10.18,3.0247471409038598,14.582031623938802,3.0,1.128908573,1.444622111,0.200466795,3.62568648,14.54134641,2.775844667144995
DZA,2009,3.388785806,3110.0,4.643,98.7419738769531,2.799,62.0,3.0,0.018157761,-0.133636647,11.23,3.8485136982934396,14.835322495318549,2.5,1.115337772,1.448608204,0.202695481,3.616782908,14.5234415,2.818978382130928
DZA,2010,3.26195417,3142.0,4.656,98.8847045898438,2.86,64.0,3.0,-0.01621064,13.24539414,12.5,3.51801260882618,15.105534189290182,3.0,1.10089216,1.458946208,0.204405622,3.613148048,14.51280283,2.867798456518494
DZA,2011,3.253892605,3217.0,4.67,99.0760803222656,2.909,62.0,3.0,0.014225512,3.186031116,14.9,4.32570635861069,15.392714570020237,3.0,1.094819246,1.461770616,0.206218008,3.615172848,14.51111516,2.908541548478958
DZA,2012,3.41027719,3272.0,4.685,98.7646604654583,2.952,62.0,3.0,0.244348646,45.7734375,18.2,4.46107862007699,15.69604028987211,2.0,1.084543077,1.468371777,0.207498416,3.616604624,14.50767841,2.9415736171440874
DZA,2013,3.454345269,3296.0,4.699,99.5809707641602,2.99,61.0,2.0,0.236008008,1.472018389,22.5,4.84450891704059,16.01355815496234,2.5,1.072072348,1.471399378,0.208892032,3.622467228,14.51485535,2.9573077841023285
DZA,2014,3.660570765,3105.701171875,4.709,99.8770523071289,3.022,59.0,3.0,0.205283358,0.247865392,29.5,5.54848333584853,16.34254242696516,2.66666666666667,1.06025132,1.478000186,0.209959719,3.629489723,14.51788712,2.9563655797818873
DZA,2015,3.77694323,3118.724609375,4.715,99.9430694580078,3.043,61.0,2.920928955078125,0.221586741,3.768367831,38.2,6.27024293127081,16.680252672415964,2.66666666666667,1.04814066,1.48201422,0.211434171,3.636961843,14.52388177,2.9343201601845306
DZA,2016,3.703340218,3131.75,4.717,99.992317199707,3.052,62.0,2.908782958984375,0.266477564,379.8480206,42.94552688,6.38111280492206,17.025957493261227,2.66666666666667,1.025453845,1.485914602,0.21273496,3.64781678,14.53408416,2.9100680248787385
DZA,2017,3.643711196,3144.7734375,4.717,100.0,3.045,65.0,2.896636962890625,0.354196847,5.181082233,47.69105515,6.01425332922594,17.377714612006347,2.33333333333333,1.011559284,1.4279022216796875,0.213612216,3.661094496,14.54801541,2.8713741406536593
AGO,1990,0.41808402,1641.0,19.555,23.589097692246582,7.272,67.96377563476562,3.0,-2.249031946,99.1318359375,-39.429931640625,17.4636666666667,9.503798828908318,4.0,0.496602762,1.970237958,0.137854378,4.181509362,12.4982806,7.256837662943546
AGO,1991,0.403305728,1611.0,19.533,24.070506524759708,7.208,68.04788208007812,3.0,-2.228036981,94.4658203125,-36.6761474609375,7.102500000000001,9.825058955642897,3.0,0.511843084,1.961185709,0.136161312,4.189336484,12.5067472,7.1176431106197455
AGO,1992,0.398280889,1625.0,19.506,24.551915357272833,7.138,68.13201904296875,3.0,-2.400807098,89.80078125,-33.9224853515625,5.682830542581381,10.152695917221465,4.5,0.520727093,1.952058343,0.134572278,4.196572555,12.51384317,6.99231372198185
AGO,1993,0.428864328,1564.0,19.464,25.033324189785958,7.065,68.21612548828125,3.0,-2.425837012,3.56585692,-31.1688232421875,17.5225890755741,10.487726798748696,5.0,0.512271478,1.944009689,0.133068928,4.203744179,12.52265695,6.857092322696241
AGO,1994,0.279279784,1644.0,19.396,25.514733022299083,6.99,74.0,3.0,-2.389870428,80.46875,-28.4151611328125,5.70928069083604,10.83159300553461,5.0,0.548448933,1.939005226,0.132146156,4.208701032,12.52918657,6.750299663894334
AGO,1995,0.767279266,1687.0,19.292,25.99614185481221,6.918,68.0,3.0,-2.267782175,42.2483198,-25.661376953125,4.70739276826233,11.185695034892115,4.5,0.559208957,1.930909435,0.131689131,4.211085601,12.53479517,5.899169063303741
AGO,1996,0.710027476,1731.0,19.146,26.477550687325106,6.851,69.0,3.0,-2.293190596,71.1376953125,0.000775929,2.44784815671705,11.551070024865645,4.5,0.539816796,1.922459229,0.130904457,4.211842236,12.5341927,5.844112726667756
AGO,1997,0.486967877,1732.0,18.952,26.95895951983823,6.789,74.0,3.0,-2.356569886,15.94059941,0.005673746,5.97226820719497,11.928747894441326,4.0,0.531490952,1.919343911,0.131081469,4.208626152,12.53409074,5.784104752948497
AGO,1998,0.468876204,1752.0,18.706,27.440368352351356,6.732,74.0,3.0,-2.603257216,0.068804172,0.018453724,2.64201188106298,12.320206144220743,5.0,0.560437027,1.913980577,0.130607378,4.207089245,12.53457409,5.744067242396911
AGO,1999,0.572408259,1805.0,18.404,27.92177718486448,6.683,74.0,3.0,-2.631394268,57.140625,0.071964087,17.334692213615998,12.727094730087432,5.0,0.571062484,1.907983069,0.13061552,4.201416877,12.53136818,5.706745801183658
AGO,2000,0.578742467,1792.0,18.036,28.403186017377607,6.639,80.0,3.0,-2.547296085,52.474609375,0.105045562,6.39260315427404,13.15109729686372,4.5,0.585023381,1.902439472,0.130784434,4.20071753,12.53245468,5.681752903636953
AGO,2001,0.569473438,1833.0,17.597,20.0,6.601,80.0,3.0,-2.410313101,47.8095703125,0.136013867,4.52435381521461,13.59248656453036,4.5,0.589626041,1.898642497,0.131596635,4.199635841,12.52495722,5.643419087168002
AGO,2002,0.716883667,1915.0,17.09,25.0732555389404,6.567,79.0,3.0,-2.188896897,2.721032849,0.270376746,2.86993244512575,14.05263254993182,3.5,0.600101166,1.893707941,0.132210797,4.196433628,12.50638923,5.617880896986552
AGO,2003,0.493774963,1983.0,16.522,26.145881652832,6.533,72.0,3.0,-1.737219889,3.811106244,0.370682065,3.76147907354734,14.53555707066656,4.0,0.616729099,1.888277593,0.133659528,4.19430321,12.4867085,5.610633900054996
AGO,2004,0.991318418,2030.0,15.903,27.194372177124,6.499,66.0,3.0,-1.465686595,10.97340537,0.464814618,3.47118018672779,15.046238068500843,4.0,0.639207223,1.882815869,0.13523154,4.190200075,12.4616466,5.63246702042183
AGO,2005,0.972069493,2077.0,15.24,28.2168846130371,6.461,66.0,3.0,-1.14727365,6.78292893,1.143366827,3.6922409469853097,15.588034009785835,3.5,0.645228383,1.878406715,0.137046751,4.186740189,12.44842731,5.654449338014642
AGO,2006,1.090808995,2119.0,14.539,29.2239036560059,6.419,65.0,3.0,-0.908768534,3.936162599,1.5,3.76149530543532,16.162590037699527,3.0,0.6583091,1.88297023,0.139243729,4.183230997,12.43635115,4.974640502480484
AGO,2007,1.189469315,2173.0,13.815,37.5,6.372,62.0,3.0,-0.935702707,2.241540953,1.7,3.11405449295742,16.76855939680757,3.5,0.682661031,1.887803627,0.143383761,4.174493208,12.42172638,5.010626557192536
AGO,2008,1.171263041,2245.0,13.085,31.245735168457,6.32,63.0,3.0,-0.804784474,10.27839376,1.9,3.5731203806270697,17.4024496671212,3.0,0.70400374,1.890504668,0.147988696,4.16687689,12.41233789,5.019632777666549
AGO,2009,1.222441558,2303.0,12.367,32.2876853942871,6.26,61.0,3.0,-0.807591845,6.448234814,2.3,4.70438862456719,18.05910082618112,3.5,0.725932033,1.894104849,0.152569631,4.157654172,12.40381138,4.985908704063458
AGO,2010,1.23515386,2345.0,11.68,33.3684196472168,6.194,62.0,3.0,-0.62814587,4.397413832,2.8,4.177584780198431,18.734455763214886,3.0,0.752130784,1.898727488,0.156364256,4.15519773,12.40031882,4.932242033910331
AGO,2011,1.244588375,2407.0,11.039,34.6,6.12,64.0,3.0,-0.602733592,2.961150738,3.1,3.25566030171388,19.427818240154007,3.0,0.781779014,1.902502578,0.159316824,4.155419558,12.3970033,4.872630318057831
AGO,2012,1.322346884,2384.0,10.451,35.6707878112793,6.039,67.0,3.0,-0.650550379,5.006863194,6.5,3.2366594546399,20.139513114622602,3.0,0.812664874,1.906556054,0.161690535,4.155512473,12.39797422,4.812932711653387
AGO,2013,1.245199296,2473.0,9.921,36.8786849975586,5.953,68.0,3.0,-0.755334837,36.52114404,8.9,4.45523927086343,20.86771476698484,3.5,0.840437957,1.912448002,0.164601952,4.15833624,12.39577892,4.742847942230475
AGO,2014,1.2799794,2116.4921875,9.454,32.0,5.864,69.0,3.0,-0.762169317,0.193858561,21.4,4.69845451564414,21.61047485361354,3.66666666666667,0.862005761,1.914565862,0.167412066,4.156467677,12.39432188,4.666400018763552
AGO,2015,1.247738552,2129.515625,9.052,42.0,5.774,70.0,2.8602294921875,-0.537382769,-17.5107421875,12.4,3.10542625956692,22.366552498596295,3.0,0.89241557,1.919691247,0.169553528,4.158483796,12.39667575,4.57219158120625
AGO,2016,1.226891841,2142.541015625,8.716,40.6245269775391,5.686,71.0,2.84808349609375,-0.387734438,-3.092989589,13.0,2.73334072526982,23.13506376834844,2.66666666666667,0.913035225,1.923945336,0.172163333,4.157841205,12.39275209,4.480209743577456
AGO,2017,1.188211756,2155.564453125,8.432,41.88623046875,5.6,73.0,2.8359375,-0.388862744,0.694916712,14.33907936,2.42111283765097,23.916538060479667,3.0,0.947498314,1.8029937744140625,0.173642511,4.160484197,12.39891333,4.39195727887042
ARG,1990,3.418604036,2911.0,8.163,89.24442369259043,2.997,40.909332275390625,2.0,-0.372961825,70.408203125,-14.2005615234375,1.45090921225786,11.919015672217167,2.5,1.264983882,3.183791019,0.32368592,3.569179857,15.49123492,1.8804103923143436
ARG,1991,3.520072662,3010.0,8.112,89.72583252510356,2.965,40.993438720703125,2.0,-0.29986869,6.149550531,-11.44677734375,1.50692655529635,12.08722946332979,2.5,1.320591938,3.248808491,0.326903754,3.579067521,15.50598009,1.7961358886935834
ARG,1992,3.595785785,3077.0,8.063,90.20724135761668,2.925,41.07757568359375,2.0,-0.168166949,2.858446725,0.002992874,1.42122223348777,12.251780800894512,2.0,1.394038221,3.317671689,0.330503587,3.588854632,15.52128082,1.5969371505034846
ARG,1993,3.446540943,3116.0,8.018,90.6886501901298,2.879,41.16168212890625,2.0,-0.076618934,11.74673702,0.029527065,1.4228029005729301,12.412845810084445,2.0,1.442325464,3.389779748,0.334285938,3.597365719,15.53670476,1.5456558586808034
