Low variance filter| Parameters: Variance threshold = 1
Number of columns before,Number of columns after
3,1
Random Forest reduction| Parameters: Number of features = 2; Random state = 1; Max depth = 10
Number of columns before,Number of columns after
3,2
PCA| Parameters: Number of components = 2
Number of columns before,Number of columns after
3,2
Factor Analysis| Parameters: Number of components = 2
Number of columns before,Number of columns after
3,2
